# field	phot_id	z_best_s	use_phot	use_zgrism	z_best	z_best_l95	z_best_l68	z_best_u68	z_best_u95
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis	371	3	1	0	2.3455	2.1630	2.2530	2.4400	2.5130
aegis	372	3	1	0	3.2718	3.0690	3.1760	3.3700	3.4430
aegis	373	3	1	0	2.1118	1.3410	1.6590	2.5150	2.7220
aegis	374	3	1	0	2.5975	2.4340	2.5140	2.6870	2.7600
aegis	375	3	0	0	0.0746	0.0110	0.0250	0.1060	0.1320
aegis	376	3	0	0	2.4702	2.2960	2.3620	2.5820	2.7180
aegis	377	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	378	3	1	0	1.1978	1.0560	1.1010	1.2830	1.3290
aegis	379	3	1	0	2.2433	1.9150	2.0990	2.3760	2.4890
aegis	380	3	0	0	1.3180	1.2300	1.2680	1.3690	1.4310
aegis	381	3	1	0	4.1235	3.2010	3.3630	4.9450	5.3270
aegis	382	3	1	0	1.6205	1.3500	1.4360	1.9150	2.0620
aegis	383	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	384	3	1	0	2.3585	2.1680	2.2620	2.4570	2.5440
aegis	385	3	1	0	0.8237	0.7100	0.7610	0.8900	0.9360
aegis	386	3	1	0	0.9044	0.7750	0.8500	0.9560	1.0070
aegis	387	3	0	0	1.6221	1.2990	1.4910	1.7490	1.8860
aegis	388	3	1	0	0.2934	0.0290	0.0900	0.5170	0.6820
aegis	389	3	1	0	2.6843	2.1960	2.4810	2.8990	3.0770
aegis	390	1	0	0	0.4499	-1.0000	-1.0000	-1.0000	-1.0000
aegis	391	3	1	0	0.7183	0.6670	0.6900	0.7470	0.7770
aegis	392	3	1	0	0.9930	0.8060	0.8980	1.0890	1.1370
aegis	393	3	1	0	1.8586	1.5700	1.7010	2.0290	2.1880
aegis	394	3	0	0	1.4092	1.1450	1.2410	1.5970	1.8730
aegis	395	3	1	0	0.0826	0.0150	0.0590	0.1060	0.1390
aegis	396	3	1	0	0.8385	0.7290	0.7810	0.9000	0.9350
aegis	397	3	1	0	2.1194	1.8780	2.0190	2.2210	2.3820
aegis	398	3	1	0	0.5533	0.4800	0.5150	0.5930	0.6210
aegis	399	3	0	0	2.2950	2.0450	2.1690	2.4230	2.5390
aegis	400	3	0	0	2.5954	2.3550	2.4760	2.7190	2.8100
aegis	401	3	1	0	1.8041	1.5500	1.6950	1.9440	2.1150
aegis	402	3	1	0	1.2097	0.8200	0.9790	1.4190	1.5750
aegis	403	3	1	0	0.3756	0.3180	0.3460	0.4060	0.4300
aegis	404	3	1	0	1.2563	0.2140	0.9640	1.4080	1.4670
aegis	405	3	0	0	1.6421	1.5650	1.5920	1.6910	1.7400
aegis	406	3	1	0	1.5034	0.1700	0.7200	2.1740	2.5170
aegis	407	3	1	0	1.8779	1.0150	1.3680	2.4800	5.2560
aegis	408	3	1	0	0.6702	0.2870	0.4930	0.8530	0.9980
aegis	409	3	1	0	1.7314	1.5460	1.6460	1.8140	1.8910
aegis	410	3	1	0	3.3980	3.2330	3.3070	3.4920	3.5550
aegis	411	3	1	0	0.7318	0.6080	0.6720	0.7940	0.8550
aegis	412	3	0	0	1.1718	1.0910	1.1360	1.2100	1.2360
aegis	413	3	1	0	1.6887	1.4910	1.5820	1.7930	1.8770
aegis	414	3	0	0	0.3817	0.3340	0.3570	0.4080	0.4300
aegis	415	3	1	0	0.4779	0.2630	0.4500	3.2280	3.3640
aegis	416	3	1	0	1.1698	1.1220	1.1370	1.2030	1.2250
aegis	417	3	1	0	2.5298	2.4130	2.4900	2.5800	2.5910
aegis	418	3	1	0	1.5524	1.3260	1.3950	1.7110	1.8660
aegis	419	3	1	0	1.2438	1.0950	1.1600	1.3350	1.4720
aegis	420	3	1	0	0.4205	0.1560	0.2270	0.6150	0.7510
aegis	421	3	1	0	0.9993	0.6250	0.7480	1.1620	1.2430
aegis	422	3	1	0	1.6434	1.1340	1.3180	1.9830	2.1990
aegis	423	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	424	3	1	0	0.4820	0.4120	0.4370	0.5320	0.5810
aegis	425	3	1	0	0.2036	0.0560	0.1010	0.2910	0.3120
aegis	426	3	1	0	0.3891	0.0890	0.2010	0.6030	0.7990
aegis	427	3	1	0	1.2691	0.6030	0.9630	1.5930	2.3590
aegis	428	3	1	0	2.7081	2.4880	2.5870	2.8310	2.9220
aegis	429	3	1	0	1.3271	1.1770	1.2350	1.4220	1.5420
aegis	430	3	1	0	1.4883	1.3780	1.4200	1.5600	1.6450
aegis	431	3	1	0	0.7890	0.6530	0.7080	0.8750	0.9720
aegis	432	3	1	0	3.3097	3.0780	3.1870	3.4320	3.5260
aegis	433	3	1	0	1.6414	1.3440	1.4610	1.8100	1.9450
aegis	434	3	1	0	3.2620	3.0010	3.1240	3.4140	3.5310
aegis	435	3	1	0	3.4169	3.2510	3.3130	3.5280	3.6310
aegis	436	3	1	0	0.6020	0.1300	0.2900	0.6460	0.7020
aegis	437	3	1	0	1.4951	1.2790	1.3490	1.5550	2.1310
aegis	438	3	1	0	1.7035	1.5500	1.6170	1.7880	1.8640
aegis	439	3	1	0	2.5103	2.2830	2.3940	2.6280	2.7790
aegis	440	3	1	0	0.2871	0.0790	0.1630	0.4070	0.5510
aegis	441	3	1	0	1.7662	1.1820	1.3790	2.1520	2.3410
aegis	442	3	1	0	1.7284	1.4090	1.5660	1.8890	2.0430
aegis	443	3	1	0	1.3865	0.8810	1.0760	1.7520	1.9750
aegis	444	3	1	0	1.8225	1.5340	1.6200	2.0150	2.1100
aegis	445	3	1	0	0.4961	0.3330	0.4160	0.5670	0.6120
aegis	446	3	0	0	1.7340	1.5830	1.6760	1.7950	1.8280
aegis	447	2	1	1	1.7857	1.3512	1.7021	1.8055	1.8557
aegis	448	3	1	0	1.3003	0.6910	0.8800	1.8030	2.1820
aegis	449	3	1	0	3.5289	3.3010	3.4030	3.6590	3.7880
aegis	450	3	1	0	2.2501	1.4630	2.0840	2.4610	2.5660
aegis	451	3	1	0	3.2462	3.1330	3.1780	3.3180	3.3670
aegis	452	3	1	0	0.3438	0.1810	0.2770	0.4220	0.5340
aegis	453	3	0	0	1.5742	1.2790	1.4250	1.7290	1.9950
aegis	454	3	1	0	0.6528	0.1240	0.3120	1.0370	1.3720
aegis	455	3	1	0	2.0248	1.8010	1.9420	2.1200	2.1910
aegis	456	3	1	0	3.5966	0.3650	0.6400	3.9410	4.2110
aegis	457	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	458	3	1	0	0.7202	0.1660	0.3620	1.0690	1.7020
aegis	459	3	1	0	1.0884	0.9740	1.0310	1.1370	1.2460
aegis	460	3	1	0	0.6194	0.5020	0.5600	0.6790	0.7190
aegis	461	3	1	0	0.2193	0.1580	0.1860	0.2530	0.2800
aegis	462	3	1	0	1.8999	1.4280	1.6410	2.1130	2.2370
aegis	463	3	0	0	2.2941	2.1860	2.2340	2.3720	2.4280
aegis	464	3	0	0	0.8405	0.6340	0.7500	0.9340	0.9910
aegis	465	3	1	0	2.8318	2.2590	2.5980	3.0710	3.2860
aegis	466	3	1	0	3.2518	0.5030	3.0920	3.3370	3.4130
aegis	467	3	1	0	4.3514	4.1100	4.2250	4.4810	4.5750
aegis	468	3	1	0	0.1356	0.0710	0.0900	0.1870	0.2300
aegis	469	2	1	1	1.4278	1.4224	1.4263	1.4366	1.4406
aegis	470	3	1	0	3.4639	0.3090	3.0730	3.6710	3.9280
aegis	471	3	1	0	0.2043	0.1280	0.1640	0.2470	0.2750
aegis	472	3	1	0	0.8495	0.5660	0.7220	0.9800	1.0960
aegis	473	3	1	0	3.1107	2.9300	3.0110	3.2090	3.2890
aegis	474	3	1	0	0.0874	0.0150	0.0350	0.1230	0.1550
aegis	475	3	1	0	0.4141	0.2400	0.3250	0.5090	0.5830
aegis	476	3	1	0	0.5386	0.3940	0.4740	0.6040	0.6520
aegis	477	3	0	0	2.6077	2.4640	2.5160	2.7120	2.8060
aegis	478	3	1	0	1.9549	1.7820	1.8620	2.0480	2.1090
aegis	479	3	1	0	3.2430	3.0900	3.1560	3.3320	3.4010
aegis	480	3	1	0	3.5052	3.3420	3.4090	3.5980	3.6650
aegis	481	3	0	0	0.0663	0.0150	0.0480	0.0870	0.1030
aegis	482	3	1	0	1.2579	0.5370	1.0130	1.3110	1.3620
aegis	483	3	1	0	1.6365	1.2740	1.3310	2.1540	2.2830
aegis	484	3	1	0	0.6207	0.1620	0.3870	0.7780	1.0040
aegis	485	3	1	0	0.3982	0.2490	0.3410	0.4530	0.5370
aegis	486	3	1	0	1.2515	1.1720	1.2060	1.3000	1.3410
aegis	487	3	0	0	2.3158	2.1640	2.2390	2.3930	2.4490
aegis	488	3	1	0	0.0267	0.0100	0.0120	0.0440	0.0940
aegis	489	3	1	0	2.1602	1.6840	2.0120	2.3230	2.4280
aegis	490	3	1	0	2.7635	2.3730	2.5620	2.9590	3.1150
aegis	491	3	1	0	0.8293	0.6060	0.7170	0.9350	1.0240
aegis	492	3	0	0	1.8369	1.1640	1.4660	2.2280	2.5480
aegis	493	3	0	0	1.2823	1.2320	1.2530	1.3130	1.3380
aegis	494	3	1	0	0.5541	0.4530	0.4940	0.6150	0.6640
aegis	495	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	496	3	1	0	1.7739	0.7710	1.2820	2.3110	2.6940
aegis	497	3	0	0	2.3757	2.2670	2.3200	2.4350	2.4730
aegis	498	3	1	0	0.7120	0.6050	0.6560	0.7680	0.8220
aegis	499	3	1	0	2.2362	2.1320	2.1760	2.4660	2.6410
aegis	500	3	1	0	4.2657	4.1110	4.1790	4.3530	4.4090
aegis	501	3	1	0	4.3183	3.1730	3.2800	5.2640	5.6040
aegis	502	3	1	0	3.8465	3.5730	3.6970	4.0040	4.1210
aegis	503	3	1	0	2.3575	1.0030	1.0690	2.8590	3.1850
aegis	504	3	1	0	1.8436	1.7550	1.7910	1.8980	1.9390
aegis	505	3	1	0	0.2155	0.1030	0.1640	0.2630	0.3530
aegis	506	3	1	0	2.5185	2.3230	2.4080	2.6220	2.7050
aegis	507	3	1	0	0.6803	0.0560	0.2710	0.8740	0.9450
aegis	508	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	509	3	1	0	3.0356	0.2510	0.4770	3.2660	3.4240
aegis	510	3	1	0	0.7161	0.6070	0.6550	0.7750	0.8450
aegis	511	3	1	0	3.6221	3.4010	3.4810	3.8050	3.9700
aegis	512	3	1	0	0.7615	0.6110	0.6730	0.8620	0.9910
aegis	513	3	1	0	0.8303	0.6700	0.7300	0.9540	1.0250
aegis	514	3	1	0	0.5198	0.1020	0.2820	0.8020	1.1030
aegis	515	3	1	0	1.4297	1.1370	1.2860	1.5930	1.7540
aegis	516	3	1	0	1.6468	1.0140	1.2620	2.0950	2.3270
aegis	517	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	518	3	1	0	2.2912	0.2350	1.2180	2.9320	3.1810
aegis	519	3	1	0	1.2982	0.7300	0.9810	1.6920	2.0070
aegis	520	3	0	0	1.6139	1.5630	1.5760	1.6530	1.6870
aegis	521	3	1	0	2.6216	2.2260	2.4090	2.8520	3.0180
aegis	522	3	1	0	1.0770	0.5530	0.7930	1.3020	1.4570
aegis	523	3	1	0	0.4370	0.2220	0.3320	0.5380	0.6150
aegis	524	3	1	0	1.0453	0.6780	0.8880	1.1960	1.2920
aegis	525	3	1	0	0.7744	0.6260	0.6880	0.8630	0.9520
aegis	526	3	1	0	0.8139	0.6840	0.7330	0.9100	0.9770
aegis	527	3	1	0	0.3460	0.0740	0.1890	0.5020	0.6830
aegis	528	3	1	0	1.4533	1.2970	1.3550	1.5480	1.7430
aegis	529	3	0	0	2.2530	2.0960	2.1550	2.4260	2.5480
aegis	530	3	1	0	0.7370	0.2290	0.4310	0.8380	0.9120
aegis	531	2	1	1	1.5131	1.4403	1.4786	1.6067	1.7081
aegis	532	3	0	0	1.6468	1.4530	1.5220	1.7930	1.9880
aegis	533	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	534	3	0	0	0.0100	0.0100	0.0110	0.0240	0.0250
aegis	535	3	1	0	3.8472	3.6290	3.7310	3.9660	4.0580
aegis	536	3	1	0	2.6801	2.4650	2.5440	2.8380	2.9910
aegis	537	3	1	0	1.7594	1.6060	1.6780	1.8480	1.9080
aegis	538	3	1	0	1.9356	0.3340	0.8920	3.0430	3.8630
aegis	539	3	1	0	4.3131	4.1490	4.2180	4.4070	4.4550
aegis	540	3	1	0	1.7474	1.4890	1.6060	1.8960	2.0430
aegis	541	3	1	0	1.9244	0.4720	1.1280	2.6240	3.3740
aegis	542	3	1	0	3.9590	3.7320	3.8260	4.2100	4.3590
aegis	543	3	1	0	0.0728	0.0110	0.0190	0.0900	0.3250
aegis	544	3	1	0	0.9073	0.7750	0.8180	0.9960	1.0410
aegis	545	3	1	0	2.4493	2.2900	2.3580	2.5450	2.6150
aegis	546	3	1	0	0.8326	0.6680	0.7220	0.9500	1.0530
aegis	547	3	1	0	1.2491	0.1410	0.6660	1.4470	1.4980
aegis	548	3	1	0	1.5542	1.0300	1.1340	1.7340	1.8120
aegis	549	3	1	0	1.7894	1.5710	1.6710	1.9190	2.0610
aegis	550	3	1	0	1.2061	1.0840	1.1480	1.2600	1.2890
aegis	551	3	1	0	0.6443	0.4530	0.5570	0.7330	0.8110
aegis	552	3	1	0	0.3672	0.0770	0.1540	0.5640	0.6220
aegis	553	3	1	0	1.1864	1.0430	1.1200	1.2530	1.2870
aegis	554	3	0	0	0.2586	0.2020	0.2260	0.2920	0.3210
aegis	555	3	1	0	0.4134	0.1630	0.2980	0.5550	0.7930
aegis	556	3	1	0	0.0520	0.0360	0.0390	0.0650	0.0750
aegis	557	3	1	0	1.0433	0.8090	0.9570	1.1300	1.2230
aegis	558	3	1	0	3.8221	0.7490	3.4680	4.1380	4.3750
aegis	559	3	1	0	3.4857	3.2620	3.3640	3.6040	3.7010
aegis	560	3	1	0	1.1026	1.0210	1.0550	1.1400	1.2360
aegis	561	3	1	0	2.4381	2.3520	2.3870	2.4960	2.5240
aegis	562	3	1	0	1.4667	1.2790	1.3630	1.5560	1.7200
aegis	563	3	0	0	1.7616	1.2110	1.5950	1.9850	2.2100
aegis	564	3	1	0	0.7470	0.0870	0.2520	0.3130	0.3200
aegis	565	3	1	0	1.7163	1.5520	1.6050	1.8180	1.9680
aegis	566	3	1	0	1.4842	1.2210	1.3140	1.6330	2.1110
aegis	567	3	1	0	1.3861	1.3000	1.3410	1.4330	1.4710
aegis	568	3	1	0	0.0648	0.0120	0.0250	0.1030	0.1410
aegis	569	3	1	0	1.2041	0.9050	1.0020	1.4700	1.8870
aegis	570	3	1	0	2.6999	2.5740	2.6270	2.7720	2.8720
aegis	571	3	1	0	1.7561	1.2710	1.4080	2.1370	2.3520
aegis	572	3	0	0	2.6143	2.5280	2.5650	2.6630	2.6980
aegis	573	3	1	0	0.7514	0.5310	0.6610	0.8580	1.0310
aegis	574	3	1	0	0.7779	0.1290	0.2800	0.5600	0.5960
aegis	575	3	1	0	0.8131	0.0960	0.3350	1.2950	1.8270
aegis	576	3	1	0	0.6667	0.5920	0.6220	0.7090	0.7410
aegis	577	3	1	0	1.6303	1.3610	1.4620	1.7950	1.9380
aegis	578	3	1	0	0.6594	0.4840	0.5940	0.7290	0.7920
aegis	579	3	1	0	2.8105	2.6030	2.7050	2.9150	2.9910
aegis	580	3	0	0	0.4656	0.3450	0.4120	0.5060	0.5310
aegis	581	3	1	0	2.2235	0.1160	1.8330	2.5120	2.7430
aegis	582	3	1	0	0.7808	0.7010	0.7310	0.8290	0.8680
aegis	583	3	1	0	1.1168	0.7300	0.8710	1.4160	1.7550
aegis	584	3	1	0	1.9557	1.7500	1.8690	2.0280	2.1770
aegis	585	3	1	0	1.9090	1.4440	1.5270	2.1810	2.2920
aegis	586	3	1	0	0.0273	0.0100	0.0130	0.0460	0.0670
aegis	587	3	1	0	3.5286	0.4780	0.6780	3.7070	3.9020
aegis	588	3	1	0	0.3407	0.2800	0.3110	0.3720	0.3940
aegis	589	3	1	0	0.9070	0.5000	0.7210	1.0920	1.2500
aegis	590	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	591	3	0	0	0.0100	0.0100	0.0110	0.0250	2.7490
aegis	592	3	0	0	2.7062	2.5190	2.6060	2.8050	2.8650
aegis	593	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	594	3	1	0	2.7778	2.6290	2.6860	2.8740	2.9280
aegis	595	3	1	0	1.6059	0.9660	1.3220	1.8840	2.1010
aegis	596	3	1	0	1.7003	1.4390	1.5100	1.9130	2.0310
aegis	597	3	1	0	1.7621	1.5420	1.6450	1.8830	2.0000
aegis	598	3	1	0	3.7782	3.4260	3.5830	3.9740	4.1190
aegis	599	3	0	0	0.8916	0.8020	0.8150	1.0020	1.0300
aegis	600	3	1	0	1.1329	0.1040	0.3870	0.9020	0.9640
aegis	601	3	1	0	0.9763	0.7570	0.8590	1.0850	1.2770
aegis	602	3	1	0	0.7921	0.6570	0.7160	0.8790	0.9530
aegis	603	3	0	0	2.7356	2.5290	2.6250	2.8520	2.9250
aegis	604	3	1	0	3.0542	2.8650	2.9450	3.1620	3.2470
aegis	605	3	1	0	2.9564	2.7090	2.8380	3.0830	3.1920
aegis	606	3	1	0	2.2157	2.0400	2.1240	2.3080	2.3690
aegis	607	3	1	0	0.3203	0.0210	0.2800	0.3950	2.2640
aegis	608	3	1	0	2.6139	2.4290	2.5300	2.9190	3.1320
aegis	609	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	610	2	1	1	0.4134	0.4024	0.4124	0.5091	0.5837
aegis	611	3	1	0	1.4279	0.8230	1.0260	1.8470	2.1670
aegis	612	3	1	0	2.2376	1.5740	2.0720	2.4090	2.5210
aegis	613	1	1	1	1.2304	-1.0000	-1.0000	-1.0000	-1.0000
aegis	614	3	1	0	0.7714	0.6670	0.7110	0.8330	0.8950
aegis	615	3	1	0	3.9534	0.6680	3.5880	4.2060	4.3940
aegis	616	3	1	0	2.0923	1.8490	1.8900	2.3090	2.3730
aegis	617	3	0	0	1.1208	0.9450	1.0140	1.1500	1.8820
aegis	618	3	1	0	1.1644	0.7290	1.0290	1.3140	1.4300
aegis	619	3	1	0	1.6949	1.3760	1.5360	1.8740	2.1350
aegis	620	3	1	0	1.4080	1.2150	1.2960	1.5140	1.7570
aegis	621	3	1	0	1.4170	1.1990	1.3090	1.4800	1.5130
aegis	622	3	1	0	2.0734	2.1950	2.2060	2.3230	2.3830
aegis	623	3	1	0	0.5866	0.2520	0.4170	0.6500	0.6900
aegis	624	3	1	0	0.5649	0.4890	0.5310	0.6010	0.6280
aegis	625	3	1	0	1.8398	1.4820	1.6280	2.0340	2.1700
aegis	626	3	1	0	0.4530	0.1090	0.2230	0.4510	0.4810
aegis	627	3	0	0	2.3380	2.1910	2.2660	2.4120	2.4690
aegis	628	3	1	0	0.9755	0.7410	0.8770	1.0780	1.1260
aegis	629	3	1	0	1.9001	1.5920	1.8000	2.0040	2.0730
aegis	630	3	1	0	1.4232	0.9300	1.1330	1.8150	2.0910
aegis	631	3	1	0	1.7700	1.4770	1.5990	1.9410	2.0720
aegis	632	3	1	0	1.2242	1.0990	1.1720	1.2760	1.3240
aegis	633	3	1	0	3.6823	3.3050	3.5110	3.8530	4.0090
aegis	634	3	1	0	3.5652	3.2810	3.4200	3.7000	3.8240
aegis	635	3	1	0	1.1675	0.1090	0.3610	0.8940	0.9480
aegis	636	3	1	0	0.7724	0.2520	0.4720	1.0920	1.2770
aegis	637	3	0	0	2.5147	2.4310	2.4650	2.5660	2.6040
aegis	638	3	1	0	2.1199	0.3040	1.1420	2.8230	3.1190
aegis	639	3	1	0	1.6577	1.3100	1.4270	1.8170	1.9480
aegis	640	3	1	0	1.1416	0.8670	0.9610	1.3480	1.5810
aegis	641	3	1	0	1.1255	0.9660	1.0330	1.2270	1.2930
aegis	642	3	1	0	1.6051	1.4540	1.5260	1.6810	1.8220
aegis	643	3	1	0	1.4466	1.2000	1.2770	1.6250	1.8940
aegis	644	3	0	0	2.0650	1.2150	1.6360	2.5070	3.1950
aegis	645	3	1	0	1.6573	1.3600	1.4680	1.8530	2.0000
aegis	646	3	0	0	2.4687	2.3780	2.4750	5.5250	5.9430
aegis	647	3	1	0	4.6431	0.5520	0.7530	4.8010	5.0050
aegis	648	3	1	0	1.7215	1.0960	1.5440	1.9750	2.2250
aegis	649	3	1	0	1.1222	0.7060	1.0200	1.1750	1.2560
aegis	650	2	1	1	1.1287	1.1188	1.1282	1.2576	1.2739
aegis	651	3	1	0	0.6247	0.5530	0.5900	0.6610	0.6820
aegis	652	3	1	0	0.6629	0.3840	0.5100	0.8240	1.0210
aegis	653	3	1	0	1.9367	1.0780	1.4230	2.3510	2.5230
aegis	654	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	655	3	1	0	1.5840	1.1710	1.3200	1.8420	2.0020
aegis	656	3	1	0	2.4036	1.2600	2.1970	2.5880	2.7500
aegis	657	3	1	0	0.5197	0.2680	0.4160	0.6310	0.7090
aegis	658	3	1	0	1.4890	1.1670	1.2770	1.7280	2.2230
aegis	659	3	1	0	0.8200	0.4130	0.6520	0.9980	1.1150
aegis	660	3	1	0	3.1927	2.5890	3.0290	3.3820	3.5040
aegis	661	3	0	0	2.5153	2.3550	2.4240	2.6130	2.6870
aegis	662	3	1	0	1.4088	1.0720	1.2240	1.5420	1.6280
aegis	663	3	1	0	1.7528	1.5300	1.6290	1.8750	2.0210
aegis	664	3	1	0	1.0970	0.8320	0.9900	1.2210	1.3150
aegis	665	3	1	0	5.8885	5.8170	5.8660	5.9550	5.9600
aegis	666	3	1	0	1.0188	0.6200	0.7980	1.2160	1.4540
aegis	667	3	1	0	0.7463	0.6650	0.7010	0.7940	0.8380
aegis	668	3	1	0	1.6187	1.4060	1.4710	1.8730	2.0540
aegis	669	3	1	0	0.5886	0.5240	0.5540	0.6260	0.6490
aegis	670	3	1	0	0.1077	0.0120	0.0340	0.1990	0.2880
aegis	671	3	1	0	0.7432	0.0690	0.2930	1.2060	1.3850
aegis	672	3	0	0	1.1849	1.0560	1.1180	1.2510	1.2910
aegis	673	3	0	0	1.4517	0.8950	1.0810	1.8680	2.2650
aegis	674	3	1	0	0.1353	0.0160	0.0410	0.2380	0.3160
aegis	675	3	0	0	3.1798	3.0100	3.0930	3.2700	3.3290
aegis	676	3	1	0	3.2909	3.1310	3.1980	3.3820	3.4590
aegis	677	3	1	0	1.1883	0.9410	1.0270	1.3630	1.7810
aegis	678	3	1	0	1.9862	1.7410	1.8350	2.1350	2.3660
aegis	679	1	1	1	0.8214	-1.0000	-1.0000	-1.0000	-1.0000
aegis	680	3	1	0	0.1778	0.0530	0.1200	0.2360	0.2660
aegis	681	3	1	0	3.2845	2.9490	3.1290	3.4460	3.5840
aegis	682	3	1	0	1.9999	1.7760	1.8900	2.1060	2.1870
aegis	683	2	1	1	1.6872	1.6540	1.6756	1.7191	1.7411
aegis	684	3	0	0	1.5332	1.2090	1.3440	1.7660	2.0410
aegis	685	3	1	0	1.1258	1.0450	1.0930	1.1590	1.1960
aegis	686	3	1	0	1.5714	0.9410	1.1570	2.0410	2.3790
aegis	687	3	1	0	3.0095	2.7390	2.8760	3.1500	3.2720
aegis	688	3	1	0	1.3155	0.4850	0.9420	1.7620	2.2920
aegis	689	3	0	0	1.7246	1.4550	1.6010	1.8470	2.0070
aegis	690	3	1	0	1.7654	1.3390	1.4590	2.0790	2.2570
aegis	691	3	1	0	3.2988	2.7780	3.0910	3.6530	3.8530
aegis	692	3	1	0	0.3339	0.1870	0.2620	0.4340	0.5610
aegis	693	3	1	0	0.4150	0.3560	0.3830	0.4460	0.4650
aegis	694	3	1	0	0.3641	0.2280	0.3050	0.4210	0.4520
aegis	695	3	0	0	2.4900	2.3710	2.4510	2.5420	2.5540
aegis	696	3	1	0	1.7457	1.0200	1.2850	2.1170	2.4300
aegis	697	3	1	0	0.6800	0.3830	0.5040	5.1900	5.8680
aegis	698	3	1	0	1.7862	0.9610	1.3670	2.2300	2.6200
aegis	699	3	1	0	2.5891	2.3310	2.4630	2.7150	2.8260
aegis	700	3	0	0	0.0100	0.0100	0.0110	0.0240	0.0250
aegis	701	3	1	0	0.3884	0.1350	0.2460	0.5420	3.1750
aegis	702	3	1	0	1.7546	1.5650	1.5980	1.8750	2.3770
aegis	703	2	1	1	1.4049	1.4018	1.4035	1.4771	1.4791
aegis	704	3	1	0	0.7795	0.4860	0.6540	0.9250	1.0730
aegis	705	3	1	0	2.8551	2.6080	2.7400	2.9770	3.0740
aegis	706	3	1	0	0.0549	0.0120	0.0240	2.2510	2.6350
aegis	707	3	1	0	1.7791	1.4640	1.6040	1.9610	2.0780
aegis	708	3	1	0	2.6655	2.3510	2.5180	2.8130	2.9280
aegis	709	3	1	0	0.7536	0.6720	0.7070	0.8010	0.8480
aegis	710	3	0	0	0.3622	0.2140	0.2760	0.4460	0.5100
aegis	711	3	1	0	1.6614	1.3850	1.5670	1.7760	1.8630
aegis	712	3	1	0	1.6850	1.1090	1.4130	1.9430	2.1440
aegis	713	3	1	0	1.8183	1.3230	1.5130	2.1100	2.2840
aegis	714	3	1	0	3.1691	2.1850	2.5610	3.9730	5.0370
aegis	715	3	1	0	1.6004	1.3270	1.4320	1.7830	1.9230
aegis	716	3	1	0	1.3114	0.0820	0.6500	1.6830	1.9840
aegis	717	3	1	0	2.9892	0.0250	0.0400	3.0350	3.0860
aegis	718	3	1	0	4.6352	4.4920	4.5490	4.7210	4.7860
aegis	719	3	1	0	0.3894	0.3320	0.3590	0.4210	0.4450
aegis	720	3	1	0	3.2387	2.9900	3.1160	3.3640	3.4610
aegis	721	3	1	0	5.6819	5.6170	5.7030	5.9450	5.9590
aegis	722	3	1	0	3.8122	3.5400	3.6620	3.9670	4.0740
aegis	723	3	1	0	0.1191	0.0170	0.0380	0.2480	0.3620
aegis	724	3	1	0	2.6243	2.4620	2.5370	2.7140	2.7720
aegis	725	3	1	0	2.1576	2.0340	2.0850	2.2290	2.2790
aegis	726	3	1	0	2.4741	1.2300	1.9910	2.8590	3.0800
aegis	727	3	1	0	3.9425	3.5780	3.7520	4.1360	4.2790
aegis	728	3	1	0	1.9049	1.6700	1.8120	2.0000	2.0990
aegis	729	3	1	0	1.1075	0.9720	1.0300	1.1830	1.2330
aegis	730	3	1	0	1.6389	1.4440	1.4990	1.8830	2.0230
aegis	731	3	1	0	0.4977	0.2110	0.3430	0.6550	0.7960
aegis	732	3	1	0	1.2206	0.7960	0.9960	1.4090	1.9570
aegis	733	3	1	0	1.1786	1.1250	1.1450	1.2130	1.2340
aegis	734	3	1	0	0.5747	0.3220	0.4770	0.6860	0.7850
aegis	735	3	1	0	1.6937	1.4210	1.5120	1.8270	1.9140
aegis	736	3	1	0	1.3184	1.1190	1.2060	1.4190	1.7520
aegis	737	3	1	0	4.3835	4.0420	4.2200	4.5490	4.6740
aegis	738	3	1	0	0.7917	0.1950	0.4810	1.0970	1.3880
aegis	739	3	1	0	1.2185	1.1480	1.1760	1.2610	1.2950
aegis	740	3	1	0	1.2963	1.0790	1.2060	1.3860	1.4590
aegis	741	3	1	0	1.5897	1.4380	1.5370	1.6540	1.6980
aegis	742	3	1	0	0.4830	0.4060	0.4390	0.5290	0.5590
aegis	743	3	1	0	1.1040	0.6750	1.0330	1.2140	1.2770
aegis	744	3	1	0	1.7587	1.5800	1.6730	1.8450	1.9560
